Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	InSPI2_R1 raw countings	InSPI2_R2 raw countings	LSP_R1 raw countings	LSP_R2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_017718.1	Protein Homology	CDS	53458	53862	.	-	0	ID=cds-WP_000086957.1;Parent=gene-SL1344_RS24515;Dbxref=GenBank:WP_000086957.1;Name=WP_000086957.1;gbkey=CDS;gene=traR;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000086965.1;locus_tag=SL1344_RS24515;product=IncI1-type conjugal transfer protein TraR;protein_id=WP_000086957.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	53913	54440	.	-	0	ID=cds-WP_001055569.1;Parent=gene-SL1344_RS24520;Dbxref=GenBank:WP_001055569.1;Name=WP_001055569.1;gbkey=CDS;gene=traQ;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001055571.1;locus_tag=SL1344_RS24520;product=conjugal transfer protein TraQ;protein_id=WP_001055569.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	54440	55144	.	-	0	ID=cds-WP_000801920.1;Parent=gene-SL1344_RS24525;Dbxref=GenBank:WP_000801920.1;Name=WP_000801920.1;gbkey=CDS;gene=traP;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000801920.1;locus_tag=SL1344_RS24525;product=IncI1-type conjugal transfer protein TraP;protein_id=WP_000801920.1;transl_table=11	1.0	0	0	0	0.125	-0.172742749466886	2.21280387618353	-0.0780650971042311	0.937776270912358	NA
sense	NC_017718.1	Protein Homology	CDS	55144	56433	.	-	0	ID=cds-WP_001272005.1;Parent=gene-SL1344_RS24530;Dbxref=GenBank:WP_001272005.1;Name=WP_001272005.1;gbkey=CDS;gene=traO;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001272004.1;locus_tag=SL1344_RS24530;product=conjugal transfer protein TraO;protein_id=WP_001272005.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	56436	57419	.	-	0	ID=cds-WP_001191877.1;Parent=gene-SL1344_RS24535;Dbxref=GenBank:WP_001191877.1;Name=WP_001191877.1;gbkey=CDS;gene=traN;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001191879.1;locus_tag=SL1344_RS24535;product=IncI1-type conjugal transfer protein TraN;protein_id=WP_001191877.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	57430	58122	.	-	0	ID=cds-WP_000138548.1;Parent=gene-SL1344_RS24540;Dbxref=GenBank:WP_000138548.1;Name=WP_000138548.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000138553.1;locus_tag=SL1344_RS24540;product=DotI/IcmL family type IV secretion protein;protein_id=WP_000138548.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	58119	58466	.	-	0	ID=cds-WP_001055900.1;Parent=gene-SL1344_RS24545;Dbxref=GenBank:WP_001055900.1;Name=WP_001055900.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001629514.1;locus_tag=SL1344_RS24545;product=conjugal transfer protein;protein_id=WP_001055900.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	58484	62251	.	-	0	ID=cds-WP_001141529.1;Parent=gene-SL1344_RS24550;Dbxref=GenBank:WP_001141529.1;Name=WP_001141529.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016231897.1;locus_tag=SL1344_RS24550;product=LPD7 domain-containing protein;protein_id=WP_001141529.1;transl_table=11	1.0	1.1666666666666667	1.0	0.2	0.637628136886803	-0.47383846901247	2.13489790039011	-0.221949006988056	0.824353579747485	NA
sense	NC_017718.1	Protein Homology	CDS	62341	62892	.	-	0	ID=cds-WP_000014583.1;Parent=gene-SL1344_RS24555;Dbxref=GenBank:WP_000014583.1;Name=WP_000014583.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001493807.1;locus_tag=SL1344_RS24555;product=phospholipase D family protein;protein_id=WP_000014583.1;transl_table=11	0	1.0	0	0	0.13992861296265	-0.118402557310276	2.21330621263312	-0.053495786816328	0.957336887478028	NA
sense	NC_017718.1	Protein Homology	CDS	62907	63197	.	-	0	ID=cds-WP_001299214.1;Parent=gene-SL1344_RS26430;Dbxref=GenBank:WP_001299214.1;Name=WP_001299214.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001542523.1;locus_tag=SL1344_RS26430;product=hypothetical protein;protein_id=WP_001299214.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	63194	64342	.	-	0	ID=cds-WP_001024972.1;Parent=gene-SL1344_RS24560;Dbxref=GenBank:WP_001024972.1;Name=WP_001024972.1;gbkey=CDS;gene=traJ;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001480051.1;locus_tag=SL1344_RS24560;product=plasmid transfer ATPase TraJ;protein_id=WP_001024972.1;transl_table=11	1.0	1.0	0	0	0.26492861296265	0.304965239705186	2.2166696774407	0.137578116761759	0.890573851338119	NA
sense	NC_017718.1	Protein Homology	CDS	64339	65157	.	-	0	ID=cds-WP_000646098.1;Parent=gene-SL1344_RS24565;Dbxref=GenBank:WP_000646098.1;Name=WP_000646098.1;gbkey=CDS;gene=traI;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000646098.1;locus_tag=SL1344_RS24565;product=IncI1-type conjugal transfer lipoprotein TraI;protein_id=WP_000646098.1;transl_table=11	1.0	0	0	0	0.125	-0.172742749466886	2.21280387618353	-0.0780650971042311	0.937776270912358	NA
sense	NC_017718.1	Protein Homology	CDS	65154	65612	.	-	0	ID=cds-WP_001079808.1;Parent=gene-SL1344_RS24570;Dbxref=GenBank:WP_001079808.1;Name=WP_001079808.1;gbkey=CDS;gene=traH;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001079808.1;locus_tag=SL1344_RS24570;product=IncI1-type conjugal transfer lipoprotein TraH;protein_id=WP_001079808.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	66007	66591	.	-	0	ID=cds-WP_000977522.1;Parent=gene-SL1344_RS24575;Dbxref=GenBank:WP_000977522.1;Name=WP_000977522.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001542524.1;locus_tag=SL1344_RS24575;product=histidine phosphatase family protein;protein_id=WP_000977522.1;transl_table=11	0	0	1.0	0	0.372699523924152	-1.42650536627452	2.21232452630238	-0.644799327275346	0.519057237947985	NA
sense	NC_017718.1	Protein Homology	CDS	66651	67853	.	-	0	ID=cds-WP_000976351.1;Parent=gene-SL1344_RS24580;Dbxref=GenBank:WP_000976351.1;Name=WP_000976351.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003557916.1;locus_tag=SL1344_RS24580;product=conjugal transfer protein TraF;protein_id=WP_000976351.1;transl_table=11	1.0	0	0	0	0.125	-0.172742749466886	2.21280387618353	-0.0780650971042311	0.937776270912358	NA
sense	NC_017718.1	Protein Homology	CDS	67938	68762	.	-	0	ID=cds-WP_001238939.1;Parent=gene-SL1344_RS24585;Dbxref=GenBank:WP_001238939.1;Name=WP_001238939.1;gbkey=CDS;gene=traE;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001238927.1;locus_tag=SL1344_RS24585;product=conjugal transfer protein TraE;protein_id=WP_001238939.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	68913	70067	.	-	0	ID=cds-WP_001139957.1;Parent=gene-SL1344_RS24590;Dbxref=GenBank:WP_001139957.1;Name=WP_001139957.1;Ontology_term=GO:0006310,GO:0015074,GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;go_process=DNA recombination|0006310||IEA,DNA integration|0015074||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001396170.1;locus_tag=SL1344_RS24590;product=tyrosine-type recombinase/integrase;protein_id=WP_001139957.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	70758	71006	.	+	0	ID=cds-WP_001349157.1;Parent=gene-SL1344_RS27340;Dbxref=GenBank:WP_001349157.1;Name=WP_001349157.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001349157.1;locus_tag=SL1344_RS27340;product=hypothetical protein;protein_id=WP_001349157.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	71003	72295	.	-	0	ID=cds-WP_001417545.1;Parent=gene-SL1344_RS24600;Dbxref=GenBank:WP_001417545.1;Name=WP_001417545.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012565250.1;locus_tag=SL1344_RS24600;product=shufflon system plasmid conjugative transfer pilus tip adhesin PilV;protein_id=WP_001417545.1;transl_table=11	1.0	0	1.0	1.0	1.05104048377431	-1.99314098752503	2.02331445503914	-0.985087109203927	0.324581284756375	NA
sense	NC_017718.1	Protein Homology	CDS	72295	72951	.	-	0	ID=cds-WP_001193553.1;Parent=gene-SL1344_RS26440;Dbxref=GenBank:WP_001193553.1;Name=WP_001193553.1;Ontology_term=GO:0004190,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=aspartic-type endopeptidase activity|0004190||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001193550.1;locus_tag=SL1344_RS26440;product=prepilin peptidase;protein_id=WP_001193553.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	72936	73496	.	-	0	ID=cds-WP_000014116.1;Parent=gene-SL1344_RS24605;Dbxref=GenBank:WP_000014116.1;Name=WP_000014116.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001774171.1;locus_tag=SL1344_RS24605;product=lytic transglycosylase domain-containing protein;protein_id=WP_000014116.1;transl_table=11	1.0	0	1.0	0	0.497699523924153	-0.982311965377407	2.21514218906771	-0.443453233036401	0.657437939137969	NA
sense	NC_017718.1	Protein Homology	CDS	73506	74120	.	-	0	ID=cds-WP_000959785.1;Parent=gene-SL1344_RS24610;Dbxref=GenBank:WP_000959785.1;Name=WP_000959785.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000959783.1;locus_tag=SL1344_RS24610;product=type 4 pilus major pilin;protein_id=WP_000959785.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	74138	75235	.	-	0	ID=cds-WP_001208805.1;Parent=gene-SL1344_RS24615;Dbxref=GenBank:WP_001208805.1;Name=WP_001208805.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001699973.1;locus_tag=SL1344_RS24615;product=type II secretion system F family protein;protein_id=WP_001208805.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	75248	76801	.	-	0	ID=cds-WP_000362202.1;Parent=gene-SL1344_RS24620;Dbxref=GenBank:WP_000362202.1;Name=WP_000362202.1;Ontology_term=GO:0009306,GO:0005524,GO:0016887,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;go_process=protein secretion|0009306||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000362202.1;locus_tag=SL1344_RS24620;product=GspE/PulE family protein;protein_id=WP_000362202.1;transl_table=11	0	0	0	0.5	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	76812	77264	.	-	0	ID=cds-WP_001247336.1;Parent=gene-SL1344_RS24625;Dbxref=GenBank:WP_001247336.1;Name=WP_001247336.1;Ontology_term=GO:0009297;gbkey=CDS;gene=pilP;go_process=pilus assembly|0009297||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001247331.1;locus_tag=SL1344_RS24625;product=type IV pilus biogenesis protein PilP;protein_id=WP_001247336.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	77251	78546	.	-	0	ID=cds-WP_000752774.1;Parent=gene-SL1344_RS24630;Dbxref=GenBank:WP_000752774.1;Name=WP_000752774.1;gbkey=CDS;gene=pilO2;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001682966.1;locus_tag=SL1344_RS24630;product=type 4b pilus protein PilO2;protein_id=WP_000752774.1;transl_table=11	0	1.0	0	0	0.13992861296265	-0.118402557310276	2.21330621263312	-0.053495786816328	0.957336887478028	NA
sense	NC_017718.1	Protein Homology	CDS	78539	80221	.	-	0	ID=cds-WP_000748143.1;Parent=gene-SL1344_RS24635;Dbxref=GenBank:WP_000748143.1;Name=WP_000748143.1;Ontology_term=GO:0009297,GO:0009306,GO:0019867;gbkey=CDS;go_component=outer membrane|0019867||IEA;go_process=pilus assembly|0009297||IEA,protein secretion|0009306||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001744074.1;locus_tag=SL1344_RS24635;product=PilN family type IVB pilus formation outer membrane protein;protein_id=WP_000748143.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	80235	80672	.	-	0	ID=cds-WP_000539807.1;Parent=gene-SL1344_RS24640;Dbxref=GenBank:WP_000539807.1;Name=WP_000539807.1;gbkey=CDS;gene=pilM;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001744073.1;locus_tag=SL1344_RS24640;product=type IV pilus biogenesis protein PilM;protein_id=WP_000539807.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	80672	81739	.	-	0	ID=cds-WP_000742600.1;Parent=gene-SL1344_RS24645;Dbxref=GenBank:WP_000742600.1;Name=WP_000742600.1;gbkey=CDS;gene=pilL;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001360287.1;locus_tag=SL1344_RS24645;product=type IV pilus biogenesis lipoprotein PilL;protein_id=WP_000742600.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	81773	82363	.	-	0	ID=cds-WP_001334619.1;Parent=gene-SL1344_RS27950;Dbxref=GenBank:WP_001334619.1;Name=WP_001334619.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001334619.1;locus_tag=SL1344_RS27950;product=hypothetical protein;protein_id=WP_001334619.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	82413	82865	.	-	0	ID=cds-WP_000008893.1;Parent=gene-SL1344_RS24650;Dbxref=GenBank:WP_000008893.1;Name=WP_000008893.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000008891.1;locus_tag=SL1344_RS24650;product=hypothetical protein;protein_id=WP_000008893.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	82908	83162	.	-	0	ID=cds-WP_001136192.1;Parent=gene-SL1344_RS24655;Dbxref=GenBank:WP_001136192.1;Name=WP_001136192.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001136193.1;locus_tag=SL1344_RS24655;product=PilI type IV pilus biogenesis protein;protein_id=WP_001136192.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	83430	83996	.	-	0	ID=cds-WP_000776428.1;Parent=gene-SL1344_RS24660;Dbxref=GenBank:WP_000776428.1;Name=WP_000776428.1;gbkey=CDS;gene=traD;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000776428.1;locus_tag=SL1344_RS24660;product=protein TraD;protein_id=WP_000776428.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	84010	84693	.	-	0	ID=cds-WP_000213857.1;Parent=gene-SL1344_RS24665;Dbxref=GenBank:WP_000213857.1;Name=WP_000213857.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000213862.1;locus_tag=SL1344_RS24665;product=conjugal transfer protein TraC;protein_id=WP_000213857.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	84947	85480	.	-	0	ID=cds-WP_001303319.1;Parent=gene-SL1344_RS24670;Dbxref=GenBank:WP_001303319.1;Name=WP_001303319.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001303319.1;locus_tag=SL1344_RS24670;product=transcription termination/antitermination NusG family protein;protein_id=WP_001303319.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	85922	86209	.	-	0	ID=cds-WP_000074849.1;Parent=gene-SL1344_RS24675;Dbxref=GenBank:WP_000074849.1;Name=WP_000074849.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000074849.1;locus_tag=SL1344_RS24675;product=helix-turn-helix transcriptional regulator;protein_id=WP_000074849.1;transl_table=11	1.0	0	0	0	0.125	-0.172742749466886	2.21280387618353	-0.0780650971042311	0.937776270912358	NA
sense	NC_017718.1	Protein Homology	CDS	86127	86345	.	-	0	ID=cds-WP_024133196.1;Parent=gene-SL1344_RS28090;Dbxref=GenBank:WP_024133196.1;Name=WP_024133196.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF022029.6;locus_tag=SL1344_RS28090;product=ash family protein;protein_id=WP_024133196.1;transl_table=11	104.49999999999999	119.99999999999999	190.86666666666673	209.74999999999994	217.178644193565	-2.61966267255704	0.479855790804757	-5.45927072832372	4.78094274307939e-08	5.62694550191336e-07
sense	NC_017719.1	Protein Homology	CDS	27	842	.	-	0	ID=cds-WP_001043260.1;Parent=gene-SL1344_RS24690;Dbxref=GenBank:WP_001043260.1;Name=WP_001043260.1;gbkey=CDS;gene=sul2;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001043260.1;locus_tag=SL1344_RS24690;product=sulfonamide-resistant dihydropteroate synthase Sul2;protein_id=WP_001043260.1;transl_table=11	3.5	9.833333333333332	5.0	8.0	8.18951142804855	-1.60608526691303	1.05031903653342	-1.52914039548775	0.12622964298744	0.230502978376459
sense	NC_017719.1	Protein Homology	CDS	1150	2001	.	-	0	ID=cds-WP_000240536.1;Parent=gene-SL1344_RS24695;Dbxref=GenBank:WP_000240536.1;Name=WP_000240536.1;gbkey=CDS;gene=repC;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000240539.1;locus_tag=SL1344_RS24695;product=replication protein C%2C IncQ-type;protein_id=WP_000240536.1;transl_table=11	0	1.0	0	0	0.13992861296265	-0.118402557310276	2.21330621263312	-0.053495786816328	0.957336887478028	NA
sense	NC_017719.1	Protein Homology	CDS	1988	2827	.	-	0	ID=cds-WP_000190708.1;Parent=gene-SL1344_RS24700;Dbxref=GenBank:WP_000190708.1;Name=WP_000190708.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001517559.1;locus_tag=SL1344_RS24700;product=helicase RepA family protein;protein_id=WP_000190708.1;transl_table=11	0	2.0	0	0	0.2798572259253	0.338634074612344	2.21686229039237	0.15275377098521	0.87859245518694	NA
sense	NC_017719.1	Protein Homology	CDS	2857	3063	.	-	0	ID=cds-WP_007857788.1;Parent=gene-SL1344_RS24705;Dbxref=GenBank:WP_007857788.1;Name=WP_007857788.1;gbkey=CDS;gene=urfF;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007857788.1;locus_tag=SL1344_RS24705;product=plasmid repression protein F;protein_id=WP_007857788.1;transl_table=11	0	0	1.0	0	0.372699523924152	-1.42650536627452	2.21232452630238	-0.644799327275346	0.519057237947985	NA
sense	NC_017719.1	GeneMarkS-2+	CDS	3065	3277	.	-	0	ID=cds-WP_000455501.1;Parent=gene-SL1344_RS24710;Dbxref=GenBank:WP_000455501.1;Name=WP_000455501.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=SL1344_RS24710;product=hypothetical protein;protein_id=WP_000455501.1;transl_table=11	0	0	1.0	0	0.372699523924152	-1.42650536627452	2.21232452630238	-0.644799327275346	0.519057237947985	NA
sense	NC_017719.1	Protein Homology	CDS	3338	4309	.	-	0	ID=cds-WP_010890158.1;Parent=gene-SL1344_RS27820;Dbxref=GenBank:WP_010890158.1;Name=WP_010890158.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF028103.6;locus_tag=SL1344_RS27820;product=DNA-primase RepB domain-containing protein;protein_id=WP_010890158.1;transl_table=11	0	1.0	0	0	0.13992861296265	-0.118402557310276	2.21330621263312	-0.053495786816328	0.957336887478028	NA
sense	NC_017719.1	Protein Homology	CDS	4306	4719	.	-	0	ID=cds-WP_010890157.1;Parent=gene-SL1344_RS27825;Dbxref=GenBank:WP_010890157.1;Name=WP_010890157.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF036929.6;locus_tag=SL1344_RS27825;product=IncQ-type mobilization protein MobB;protein_id=WP_010890157.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017719.1	Protein Homology	CDS	4874	5467	.	-	0	ID=cds-SL1344_RS27830;Parent=gene-SL1344_RS27830;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF015354.6;locus_tag=SL1344_RS27830;partial=true;product=MobA/MobL family protein;pseudo=true;start_range=.,4874;transl_table=11	0	0	0.14285714285714285	0	0	NA	NA	NA	NA	NA
sense	NC_017719.1	Protein Homology	CDS	5666	5950	.	+	0	ID=cds-WP_000238497.1;Parent=gene-SL1344_RS24720;Dbxref=GenBank:WP_000238497.1;Name=WP_000238497.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000238497.1;locus_tag=SL1344_RS24720;product=mobilization protein C;protein_id=WP_000238497.1;transl_table=11	1.0	0	0	0	0.125	-0.172742749466886	2.21280387618353	-0.0780650971042311	0.937776270912358	NA
sense	NC_017719.1	Protein Homology	CDS	6504	6908	.	+	0	ID=cds-SL1344_RS24725;Parent=gene-SL1344_RS24725;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;end_range=6908,.;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001120888.1;locus_tag=SL1344_RS24725;partial=true;product=IS91 family transposase;pseudo=true;transl_table=11	3.0	1.0	2.0	1.0	1.81366862066112	-1.10651840850869	1.6913847378118	-0.654208580562356	0.512977434189673	NA
sense	NC_017719.1	Protein Homology	CDS	7015	7851	.	-	0	ID=cds-WP_000480968.1;Parent=gene-SL1344_RS24730;Dbxref=GenBank:WP_000480968.1;Name=WP_000480968.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000480972.1;locus_tag=SL1344_RS24730;product=aminoglycoside O-phosphotransferase APH(6)-Id;protein_id=WP_000480968.1;transl_table=11	2.0	2.0	0	0	0.5298572259253	0.98622405283287	2.19709983053695	0.448875394338292	0.653521546953278	NA
sense	NC_017719.1	Protein Homology	CDS	7851	8654	.	-	0	ID=cds-WP_001082319.1;Parent=gene-SL1344_RS24735;Dbxref=GenBank:WP_001082319.1;Name=WP_001082319.1;gbkey=CDS;gene=aph(3'')-Ib;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010890156.1;locus_tag=SL1344_RS24735;product=aminoglycoside O-phosphotransferase APH(3'')-Ib;protein_id=WP_001082319.1;transl_table=11	5.0	13.333333333333332	0	0	2.44407196851445	3.09115009944932	1.79680308970009	1.72036107749863	0.0853668274750389	NA
sense	NC_017720.1	Protein Homology	CDS	21	584	.	-	0	ID=cds-WP_000139307.1;Parent=gene-SL1344_RS23640;Dbxref=GenBank:WP_000139307.1;Name=WP_000139307.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_490594.1;locus_tag=SL1344_RS23640;product=fertility inhibition protein FinO;protein_id=WP_000139307.1;transl_table=11	0	1.0	0	0	0.13992861296265	-0.118402557310276	2.21330621263312	-0.053495786816328	0.957336887478028	NA
