# Reference library (divisor): control
# Comparison library (numerator): salt
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigenin_r1 raw countings	apigenin_r2 raw countings	control_r1 raw countings	control_r2 raw countings	salt_r1 raw countings	salt_r2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_020062.1	Protein Homology	CDS	87264	88808	.	+	0	ID=cds-WP_015342117.1;Parent=gene-RTCIAT899_RS22595;Dbxref=GenBank:WP_015342117.1;Name=WP_015342117.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012650103.1;locus_tag=RTCIAT899_RS22595;product=sugar ABC transporter ATP-binding protein;protein_id=WP_015342117.1;transl_table=11	1.0	22.5	2.666666666666667	38.166666666666664	0.24358974358974358	0	3.4936505868688	-1.15605305093945	0.804748876475157	-1.43653888154902	0.15084906077668	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	88837	89826	.	+	0	ID=cds-WP_015342118.1;Parent=gene-RTCIAT899_RS22600;Dbxref=GenBank:WP_015342118.1;Name=WP_015342118.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014530684.1;locus_tag=RTCIAT899_RS22600;product=ABC transporter permease;protein_id=WP_015342118.1;transl_table=11	2.5	38.5	2.0	60.0	1.0	0.125	5.5343683225879	-0.987123517493558	0.832482453210682	-1.18575894745464	0.235717507957513	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	89828	90832	.	+	0	ID=cds-WP_015342119.1;Parent=gene-RTCIAT899_RS22605;Dbxref=GenBank:WP_015342119.1;Name=WP_015342119.1;Ontology_term=GO:0006355,GO:0003677,GO:0030246;gbkey=CDS;go_function=DNA binding|0003677||IEA,carbohydrate binding|0030246||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010975362.1;locus_tag=RTCIAT899_RS22605;product=sugar-binding transcriptional regulator;protein_id=WP_015342119.1;transl_table=11	13.25	35.5	10.0	46.5	5.25	1.5	11.5215662825968	-0.246379103272047	0.803468499057927	-0.306644384392081	0.759114066241253	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	90829	91824	.	+	0	ID=cds-WP_015342120.1;Parent=gene-RTCIAT899_RS22610;Dbxref=GenBank:WP_015342120.1;Name=WP_015342120.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003550076.1;locus_tag=RTCIAT899_RS22610;product=aldo/keto reductase;protein_id=WP_015342120.1;transl_table=11	4.5	19.0	0	25.833333333333332	0	0	2.70435729304983	-0.628152185556945	0.768640294358824	-0.817225157420261	0.41379976821398	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	91837	93579	.	+	0	ID=cds-WP_015342121.1;Parent=gene-RTCIAT899_RS22615;Dbxref=GenBank:WP_015342121.1;Name=WP_015342121.1;Ontology_term=GO:0016491;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011649512.1;locus_tag=RTCIAT899_RS22615;product=glycerol-3-phosphate dehydrogenase/oxidase;protein_id=WP_015342121.1;transl_table=11	3.7142857142857144	60.64285714285714	3.7857142857142856	81.65952380952382	0.7341269841269842	0.14285714285714285	8.42186546980557	-1.30271068073931	0.834608271828983	-1.56086480892949	0.118555652041294	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	93552	94394	.	+	0	ID=cds-WP_015342122.1;Parent=gene-RTCIAT899_RS22620;Dbxref=GenBank:WP_015342122.1;Name=WP_015342122.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015886875.1;locus_tag=RTCIAT899_RS22620;product=class I fructose-bisphosphate aldolase;protein_id=WP_015342122.1;transl_table=11	0	7.7	1.5	8.5	0	1.0	1.66994038692871	-0.209412860351651	0.735524064252613	-0.284712452697849	0.775864449466323	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	94428	95957	.	+	0	ID=cds-WP_015342123.1;Parent=gene-RTCIAT899_RS22625;Dbxref=GenBank:WP_015342123.1;Name=WP_015342123.1;Ontology_term=GO:0016310,GO:0005524,GO:0019200;gbkey=CDS;go_function=ATP binding|0005524||IEA,carbohydrate kinase activity|0019200||IEA;go_process=phosphorylation|0016310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012650109.1;locus_tag=RTCIAT899_RS22625;product=FGGY-family carbohydrate kinase;protein_id=WP_015342123.1;transl_table=11	10.947619047619044	30.78472222222222	10.071428571428568	34.23535353535353	2.6666666666666665	2.291666666666667	9.5747523595591	-0.405618065220365	0.815715973079593	-0.497254042591596	0.619009915747757	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	95991	96365	.	+	0	ID=cds-WP_015342124.1;Parent=gene-RTCIAT899_RS22630;Dbxref=GenBank:WP_015342124.1;Name=WP_015342124.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342124.1;locus_tag=RTCIAT899_RS22630;product=hypothetical protein;protein_id=WP_015342124.1;transl_table=11	24.0	27.5	13.25	19.0	4.0	5.0	13.7785316745078	0.0885909588942086	0.809560533622436	0.109430926057873	0.912860705587874	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	96879	97319	.	-	0	ID=cds-WP_015342125.1;Parent=gene-RTCIAT899_RS22635;Dbxref=GenBank:WP_015342125.1;Name=WP_015342125.1;Ontology_term=GO:0000160;gbkey=CDS;go_process=phosphorelay signal transduction system|0000160||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342125.1;locus_tag=RTCIAT899_RS22635;product=response regulator;protein_id=WP_015342125.1;transl_table=11	6.0	17.25	5.0	22.0	1.0	0	4.46504829295972	-0.799509712723419	0.831644716052436	-0.961359697586307	0.336371341168693	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	98250	99608	.	+	0	ID=cds-WP_244441529.1;Parent=gene-RTCIAT899_RS22645;Dbxref=GenBank:WP_244441529.1;Name=WP_244441529.1;Ontology_term=GO:0005524,GO:0016874;gbkey=CDS;go_function=ATP binding|0005524||IEA,ligase activity|0016874||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342127.1;locus_tag=RTCIAT899_RS22645;product=ATP-grasp domain-containing protein;protein_id=WP_244441529.1;transl_table=11	8.0	55.37681159420289	5.0	74.1	0	7.333333333333333	11.5801265092401	-0.189490054292304	0.827226713008813	-0.229066652844279	0.818817111562449	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	99826	101121	.	-	0	ID=cds-WP_015342129.1;Parent=gene-RTCIAT899_RS22650;Dbxref=GenBank:WP_015342129.1;Name=WP_015342129.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008522948.1;locus_tag=RTCIAT899_RS22650;product=ATP-binding protein;protein_id=WP_015342129.1;transl_table=11	18.21428571428571	44.64285714285714	5.571428571428573	74.16666666666666	0.9285714285714286	3.2857142857142856	11.7057640589932	-0.705754346063498	0.812168798180135	-0.868974956492929	0.384860828821481	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	101172	101828	.	-	0	ID=cds-WP_015342130.1;Parent=gene-RTCIAT899_RS22655;Dbxref=GenBank:WP_015342130.1;Name=WP_015342130.1;Ontology_term=GO:0000160,GO:0006355,GO:0000156,GO:0003677;gbkey=CDS;go_function=phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342130.1;locus_tag=RTCIAT899_RS22655;product=response regulator transcription factor;protein_id=WP_015342130.1;transl_table=11	5.350000000000001	24.53333333333333	2.1999999999999997	42.7	2.8000000000000003	1.1	6.09187255841511	-0.155226351182133	0.835309463360262	-0.185830950074111	0.852577332607484	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	101963	102535	.	+	0	ID=cds-WP_015341869.1-2;Parent=gene-RTCIAT899_RS22660;Dbxref=GenBank:WP_015341869.1;Name=WP_015341869.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341869.1;locus_tag=RTCIAT899_RS22660;product=hypothetical protein;protein_id=WP_015341869.1;transl_table=11	3.142361111111111	27.0	0.5	43.5	1.5	0.5	4.48647570209795	-0.355111723918516	0.820496225723731	-0.432801166885667	0.665159225547706	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	102540	103202	.	+	0	ID=cds-WP_015342131.1;Parent=gene-RTCIAT899_RS22665;Dbxref=GenBank:WP_015342131.1;Name=WP_015342131.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342131.1;locus_tag=RTCIAT899_RS22665;product=ABC transporter ATP-binding protein;protein_id=WP_015342131.1;transl_table=11	0.5	23.0	0.1111111111111111	33.58333333333333	0.5	0	2.48476327439706	-0.643665195532229	0.724995190067081	-0.887819952947098	0.374637608228403	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	103195	103881	.	+	0	ID=cds-WP_041678101.1;Parent=gene-RTCIAT899_RS22670;Dbxref=GenBank:WP_041678101.1;Name=WP_041678101.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004111687.1;locus_tag=RTCIAT899_RS22670;product=ABC transporter ATP-binding protein;protein_id=WP_041678101.1;transl_table=11	0.5	19.166666666666668	0.5	20.0	0	0	1.75031454063976	-0.438228267446165	0.68010556749796	-0.644353301000553	0.519346359499312	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	103863	106517	.	+	0	ID=cds-WP_015342133.1;Parent=gene-RTCIAT899_RS22675;Dbxref=GenBank:WP_015342133.1;Name=WP_015342133.1;Ontology_term=GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342133.1;locus_tag=RTCIAT899_RS22675;product=FtsX-like permease family protein;protein_id=WP_015342133.1;transl_table=11	0.7597402597402597	39.18174603174604	2.0	57.833333333333336	2.1	2.0	6.68917386937746	-0.313938596636881	0.836686874442645	-0.375216351811435	0.707499570136519	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	106489	106848	.	+	0	ID=cds-WP_244441530.1;Parent=gene-RTCIAT899_RS22680;Dbxref=GenBank:WP_244441530.1;Name=WP_244441530.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342134.1;locus_tag=RTCIAT899_RS22680;product=DUF1344 domain-containing protein;protein_id=WP_244441530.1;transl_table=11	0	4.5	0.3333333333333333	11.625	1.0	2.0	2.01891910541252	0.469253228249999	0.762369881370046	0.615519106561122	0.538211955226069	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	107089	107478	.	+	0	ID=cds-WP_015342135.1;Parent=gene-RTCIAT899_RS22685;Dbxref=GenBank:WP_015342135.1;Name=WP_015342135.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341873.1;locus_tag=RTCIAT899_RS22685;product=hypothetical protein;protein_id=WP_015342135.1;transl_table=11	0	19.0	1.0	20.5	1.0	0	2.42828873495507	-0.321759201064652	0.772087423821868	-0.416739336941832	0.676869078269235	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	107553	108392	.	+	0	ID=cds-WP_041678103.1;Parent=gene-RTCIAT899_RS22690;Dbxref=GenBank:WP_041678103.1;Name=WP_041678103.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341874.1;locus_tag=RTCIAT899_RS22690;product=membrane protein;protein_id=WP_041678103.1;transl_table=11	1.3	51.5	1.0625	49.75	0.5625	1.0	5.9359127710526	-0.508433534947757	0.833916865966405	-0.609693310805684	0.542064986494459	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	108575	109450	.	+	0	ID=cds-WP_051043378.1;Parent=gene-RTCIAT899_RS22695;Dbxref=GenBank:WP_051043378.1;Name=WP_051043378.1;Ontology_term=GO:1901271;gbkey=CDS;go_process=lipooligosaccharide biosynthetic process|1901271||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341875.1;locus_tag=RTCIAT899_RS22695;product=glycosyltransferase family 25 protein;protein_id=WP_051043378.1;transl_table=11	6.0	24.5	1.0	32.5	0.75	1.5	5.15985040590833	-0.0667413770134357	0.836398261634143	-0.0797961689722279	0.936399371326917	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	109582	110943	.	-	0	ID=cds-WP_244441532.1;Parent=gene-RTCIAT899_RS22700;Dbxref=GenBank:WP_244441532.1;Name=WP_244441532.1;Ontology_term=GO:0000160,GO:0007165,GO:0000155,GO:0004673,GO:0005524,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=phosphorelay sensor kinase activity|0000155||IEA,protein histidine kinase activity|0004673||IEA,ATP binding|0005524||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342138.1;locus_tag=RTCIAT899_RS22700;product=sensor histidine kinase;protein_id=WP_244441532.1;transl_table=11	3.0959706959706965	72.75	6.385714285714287	81.75	1.7761904761904759	1.8428571428571427	10.7183795888667	-0.740780647547177	0.82544201651745	-0.897435110793778	0.36948678421322	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	110969	111652	.	-	0	ID=cds-WP_015341877.1-2;Parent=gene-RTCIAT899_RS22705;Dbxref=GenBank:WP_015341877.1;Name=WP_015341877.1;Ontology_term=GO:0000160,GO:0006355,GO:0000156,GO:0003677;gbkey=CDS;go_function=phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341877.1;locus_tag=RTCIAT899_RS22705;product=response regulator transcription factor;protein_id=WP_015341877.1;transl_table=11	1.0	12.75	1.0	27.75	0	0.5	2.15841897995733	-0.839062679663261	0.759076024665813	-1.10537370750534	0.268997691684	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	111788	112459	.	+	0	ID=cds-WP_015342140.1;Parent=gene-RTCIAT899_RS22710;Dbxref=GenBank:WP_015342140.1;Name=WP_015342140.1;Ontology_term=GO:0000160,GO:0006355,GO:0000156,GO:0003677;gbkey=CDS;go_function=phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342140.1;locus_tag=RTCIAT899_RS22710;product=response regulator transcription factor;protein_id=WP_015342140.1;transl_table=11	16.333333333333332	27.0	14.0	43.5	5.090909090909091	0.5	11.5675950481401	-0.661830548185679	0.824016819801706	-0.803176018112038	0.421873004754956	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	112719	113801	.	+	0	ID=cds-WP_244441533.1;Parent=gene-RTCIAT899_RS22715;Dbxref=GenBank:WP_244441533.1;Name=WP_244441533.1;Ontology_term=GO:0006810,GO:0005215,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transporter activity|0005215||IEA;go_process=transport|0006810||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342141.1;locus_tag=RTCIAT899_RS22715;product=efflux RND transporter periplasmic adaptor subunit;protein_id=WP_244441533.1;transl_table=11	1.0	32.0	0.5	34.5	0.27692307692307694	2.0	4.06663177672218	-0.178780639630212	0.809482550936339	-0.220857928837891	0.82520305640883	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	113798	116896	.	+	0	ID=cds-WP_015342142.1;Parent=gene-RTCIAT899_RS22720;Dbxref=GenBank:WP_015342142.1;Name=WP_015342142.1;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342142.1;locus_tag=RTCIAT899_RS22720;product=efflux RND transporter permease subunit;protein_id=WP_015342142.1;transl_table=11	6.257575757575758	106.5	3.5	117.62698412698413	1.2380952380952381	5.25	14.8184627847001	-0.570032981102976	0.820971345260479	-0.694339679933793	0.487469212243485	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	117144	118157	.	+	0	ID=cds-WP_015342143.1;Parent=gene-RTCIAT899_RS22725;Dbxref=GenBank:WP_015342143.1;Name=WP_015342143.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342143.1;locus_tag=RTCIAT899_RS22725;product=ABC transporter substrate-binding protein;protein_id=WP_015342143.1;transl_table=11	1.0	31.7	0	46.75	1.0	1.1666666666666667	4.52511087998178	-0.390386851601701	0.822070157489745	-0.474882646018654	0.634870621395241	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	118539	120062	.	-	0	ID=cds-WP_041678104.1;Parent=gene-RTCIAT899_RS22730;Dbxref=GenBank:WP_041678104.1;Name=WP_041678104.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004107360.1;locus_tag=RTCIAT899_RS22730;product=alkaline phosphatase family protein;protein_id=WP_041678104.1;transl_table=11	2.75	26.0	4.7	47.333333333333336	4.45	5.533333333333333	9.40496963497669	0.354182253185117	0.814242829711219	0.434983570332123	0.663574353051016	0.999586711632956
sense	NC_020062.1	GeneMarkS-2+	CDS	120375	120515	.	-	0	ID=cds-WP_154660807.1;Parent=gene-RTCIAT899_RS33560;Dbxref=GenBank:WP_154660807.1;Name=WP_154660807.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS33560;product=hypothetical protein;protein_id=WP_154660807.1;transl_table=11	2.5	12.5	2.0	13.5	2.5	0	2.87743800296928	-0.0745520268427885	0.813064064135919	-0.0916926846619625	0.926942209701385	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	120555	121019	.	-	0	ID=cds-WP_015342145.1;Parent=gene-RTCIAT899_RS22735;Dbxref=GenBank:WP_015342145.1;Name=WP_015342145.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342145.1;locus_tag=RTCIAT899_RS22735;product=cupin domain-containing protein;protein_id=WP_015342145.1;transl_table=11	15.833333333333334	30.0	10.0	29.5	0.5	1.0	8.51814937677299	-1.19392109904643	0.83190566844325	-1.4351640388274	0.15124035847317	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	121032	122207	.	-	0	ID=cds-WP_015342146.1;Parent=gene-RTCIAT899_RS22740;Dbxref=GenBank:WP_015342146.1;Name=WP_015342146.1;Ontology_term=GO:0055085,GO:0022857;gbkey=CDS;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342146.1;locus_tag=RTCIAT899_RS22740;product=MFS transporter;protein_id=WP_015342146.1;transl_table=11	1.0	32.25757575757576	3.0	56.0	0	1.0	5.15650492284577	-1.00240500965	0.830640436872351	-1.20678571034225	0.227514680595044	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	122557	123096	.	-	0	ID=cds-WP_015342147.1;Parent=gene-RTCIAT899_RS22745;Dbxref=GenBank:WP_015342147.1;Name=WP_015342147.1;Ontology_term=GO:0030638;gbkey=CDS;go_process=polyketide metabolic process|0030638||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342147.1;locus_tag=RTCIAT899_RS22745;product=ester cyclase;protein_id=WP_015342147.1;transl_table=11	0	19.5	2.0	25.25	0	1.0	2.93870758566974	-0.50300969264229	0.792562477735491	-0.634662511502549	0.525648548614981	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	123121	123495	.	-	0	ID=cds-WP_015342148.1;Parent=gene-RTCIAT899_RS22750;Dbxref=GenBank:WP_015342148.1;Name=WP_015342148.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342148.1;locus_tag=RTCIAT899_RS22750;product=VOC family protein;protein_id=WP_015342148.1;transl_table=11	8.0	16.5	6.142857142857143	17.2	1.5	1.5	6.19269990619461	-0.0808127217113379	0.833716428194954	-0.0969307056672762	0.922781424017932	0.999586711632956
sense	NC_020062.1	Protein Homology	CDS	123500	124213	.	-	0	ID=cds-WP_015342149.1;Parent=gene-RTCIAT899_RS22755;Dbxref=GenBank:WP_015342149.1;Name=WP_015342149.1;Ontology_term=GO:0016491;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342149.1;locus_tag=RTCIAT899_RS22755;product=SDR family oxidoreductase;protein_id=WP_015342149.1;transl_table=11	2.934387351778656	20.443478260869565	0.4	30.333333333333336	0.8999999999999999	0.5454545454545454	3.62121557714209	-0.15290237202715	0.819866001260492	-0.186496783367126	0.852055201110909	0.999586711632956
